dimension 10000 lambda nan time 26.587435
dimension 10000 lambda nan time 24.862954
dimension 10000 lambda nan time 22.849701
dimension 10000 lambda nan time 27.834316
dimension 10000 lambda nan time 25.392751
dimension 10000 lambda nan time 25.958534
dimension 10000 lambda nan time 28.692705
dimension 10000 lambda nan time 27.562575
dimension 10000 lambda nan time 25.372900
dimension 10000 lambda nan time 27.743159
