dist[0]=93 dist[1]=3285 dist[2]=85350 dist[3]=1260714 dist[4]=10871742 dist[5]=54586161 dist[6]=159818704 dist[7]=273378686 dist[8]=273376192 dist[9]=159818436 dist[10]=54574834 dist[11]=10876069 dist[12]=1261215 dist[13]=85045 dist[14]=3397 dist[15]=77 Time: 1.00284 sec
dist[0]=93 dist[1]=3285 dist[2]=85350 dist[3]=1260714 dist[4]=10871742 dist[5]=54586161 dist[6]=159818704 dist[7]=273378686 dist[8]=273376192 dist[9]=159818436 dist[10]=54574834 dist[11]=10876069 dist[12]=1261215 dist[13]=85045 dist[14]=3397 dist[15]=77 Time: 0.956335 sec
dist[0]=93 dist[1]=3285 dist[2]=85350 dist[3]=1260714 dist[4]=10871742 dist[5]=54586161 dist[6]=159818704 dist[7]=273378686 dist[8]=273376192 dist[9]=159818436 dist[10]=54574834 dist[11]=10876069 dist[12]=1261215 dist[13]=85045 dist[14]=3397 dist[15]=77 Time: 0.84919 sec
dist[0]=93 dist[1]=3285 dist[2]=85350 dist[3]=1260714 dist[4]=10871742 dist[5]=54586161 dist[6]=159818704 dist[7]=273378686 dist[8]=273376192 dist[9]=159818436 dist[10]=54574834 dist[11]=10876069 dist[12]=1261215 dist[13]=85045 dist[14]=3397 dist[15]=77 Time: 0.625774 sec
dist[0]=93 dist[1]=3285 dist[2]=85350 dist[3]=1260714 dist[4]=10871742 dist[5]=54586161 dist[6]=159818704 dist[7]=273378686 dist[8]=273376192 dist[9]=159818436 dist[10]=54574834 dist[11]=10876069 dist[12]=1261215 dist[13]=85045 dist[14]=3397 dist[15]=77 Time: 0.557163 sec
dist[0]=93 dist[1]=3285 dist[2]=85350 dist[3]=1260714 dist[4]=10871742 dist[5]=54586161 dist[6]=159818704 dist[7]=273378686 dist[8]=273376192 dist[9]=159818436 dist[10]=54574834 dist[11]=10876069 dist[12]=1261215 dist[13]=85045 dist[14]=3397 dist[15]=77 Time: 0.670441 sec
dist[0]=93 dist[1]=3285 dist[2]=85350 dist[3]=1260714 dist[4]=10871742 dist[5]=54586161 dist[6]=159818704 dist[7]=273378686 dist[8]=273376192 dist[9]=159818436 dist[10]=54574834 dist[11]=10876069 dist[12]=1261215 dist[13]=85045 dist[14]=3397 dist[15]=77 Time: 0.598916 sec
dist[0]=93 dist[1]=3285 dist[2]=85350 dist[3]=1260714 dist[4]=10871742 dist[5]=54586161 dist[6]=159818704 dist[7]=273378686 dist[8]=273376192 dist[9]=159818436 dist[10]=54574834 dist[11]=10876069 dist[12]=1261215 dist[13]=85045 dist[14]=3397 dist[15]=77 Time: 0.404628 sec
dist[0]=93 dist[1]=3285 dist[2]=85350 dist[3]=1260714 dist[4]=10871742 dist[5]=54586161 dist[6]=159818704 dist[7]=273378686 dist[8]=273376192 dist[9]=159818436 dist[10]=54574834 dist[11]=10876069 dist[12]=1261215 dist[13]=85045 dist[14]=3397 dist[15]=77 Time: 0.440317 sec
dist[0]=93 dist[1]=3285 dist[2]=85350 dist[3]=1260714 dist[4]=10871742 dist[5]=54586161 dist[6]=159818704 dist[7]=273378686 dist[8]=273376192 dist[9]=159818436 dist[10]=54574834 dist[11]=10876069 dist[12]=1261215 dist[13]=85045 dist[14]=3397 dist[15]=77 Time: 0.470348 sec
dist[0]=93 dist[1]=3285 dist[2]=85350 dist[3]=1260714 dist[4]=10871742 dist[5]=54586161 dist[6]=159818704 dist[7]=273378686 dist[8]=273376192 dist[9]=159818436 dist[10]=54574834 dist[11]=10876069 dist[12]=1261215 dist[13]=85045 dist[14]=3397 dist[15]=77 Time: 0.445469 sec
dist[0]=93 dist[1]=3285 dist[2]=85350 dist[3]=1260714 dist[4]=10871742 dist[5]=54586161 dist[6]=159818704 dist[7]=273378686 dist[8]=273376192 dist[9]=159818436 dist[10]=54574834 dist[11]=10876069 dist[12]=1261215 dist[13]=85045 dist[14]=3397 dist[15]=77 Time: 0.547063 sec
dist[0]=93 dist[1]=3285 dist[2]=85350 dist[3]=1260714 dist[4]=10871742 dist[5]=54586161 dist[6]=159818704 dist[7]=273378686 dist[8]=273376192 dist[9]=159818436 dist[10]=54574834 dist[11]=10876069 dist[12]=1261215 dist[13]=85045 dist[14]=3397 dist[15]=77 Time: 0.424091 sec
dist[0]=93 dist[1]=3285 dist[2]=85350 dist[3]=1260714 dist[4]=10871742 dist[5]=54586161 dist[6]=159818704 dist[7]=273378686 dist[8]=273376192 dist[9]=159818436 dist[10]=54574834 dist[11]=10876069 dist[12]=1261215 dist[13]=85045 dist[14]=3397 dist[15]=77 Time: 0.422764 sec
